names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,region,layer
F2rl1,-3.414128,-0.59569204,0.0006398647195956374,0.0046091103239949026,0.19807073954983923,Ileum,Crypt SI
Enpep,-3.4159455,-1.2060542,0.0006356098350895298,0.0045815279137900134,0.8868167202572347,Ileum,Crypt SI
Hyou1,-3.4169638,-0.6934959,0.0006332367528545355,0.004566461596137743,0.17363344051446947,Ileum,Crypt SI
Slco2a1,-3.4501543,-0.63520044,0.0005602664163099684,0.004069336614300862,0.16334405144694533,Ileum,Crypt SI
Ptprh,-3.4671488,-0.62701094,0.0005260106890234737,0.0038421391617924996,0.30032154340836015,Ileum,Crypt SI
Tatdn2,-3.4735792,-1.0346309,0.0005135658950495968,0.0037563377711092513,0.08038585209003216,Ileum,Crypt SI
Dpp4,-3.4828453,-0.68899626,0.0004961150341000246,0.0036369377556583313,0.6945337620578779,Ileum,Crypt SI
Ddx6,-3.5019367,-0.5029726,0.00046188938332524134,0.003399156311979808,0.5260450160771705,Ileum,Crypt SI
Zbtb7a,-3.5028753,-0.46573845,0.0004602649338221424,0.0033895194772919405,0.33247588424437297,Ileum,Crypt SI
Rassf3,-3.5186715,-0.50676364,0.0004337131907201499,0.003210094076662091,0.32090032154340836,Ileum,Crypt SI
Supt16,-3.5472288,-0.65210503,0.00038930624467457196,0.0029040554781235113,0.25530546623794215,Ileum,Crypt SI
Fgf15,-3.552401,-1.1033887,0.00038173246272197345,0.0028526043944476424,0.09131832797427653,Ileum,Crypt SI
Ccdc85c,-3.5990312,-0.7627457,0.00031940474888264407,0.0024099047248600522,0.16205787781350484,Ileum,Crypt SI
Agmo,-3.6303844,-0.6988125,0.0002829994813786151,0.002151822481466931,0.1954983922829582,Ileum,Crypt SI
Scd2,-3.6323016,-0.65623194,0.0002809046582364351,0.0021399261187265944,0.8070739549839229,Ileum,Crypt SI
Efnb2,-3.6447628,-0.6796351,0.00026763850125023425,0.002047076288288039,0.19356913183279742,Ileum,Crypt SI
Dmpk,-3.6542087,-0.5967689,0.0002579763838192958,0.001975045660802932,0.24694533762057877,Ileum,Crypt SI
Ppp1r14a,-3.6794708,-1.0815047,0.00023371839189228102,0.0017978552018685474,0.09517684887459807,Ileum,Crypt SI
Slc26a2,-3.7012782,-0.4632078,0.0002145161151162159,0.0016624226539911258,0.3614147909967846,Ileum,Crypt SI
Plau,-3.7328908,-3.9599597,0.0001892946179924702,0.0014768914310988159,0.0077170418006430866,Ileum,Crypt SI
Orai1,-3.7377436,-0.5492271,0.00018567914939173776,0.0014518409634565884,0.2347266881028939,Ileum,Crypt SI
Faah,-3.741398,-0.503245,0.00018299934717720372,0.0014329696637438811,0.4405144694533762,Ileum,Crypt SI
Nenf,-3.8043838,-0.8192881,0.00014215760551487065,0.0011282100034531953,0.2347266881028939,Ileum,Crypt SI
Slc5a11,-3.8525517,-0.9157759,0.00011689327956349327,0.0009376147902378585,0.1395498392282958,Ileum,Crypt SI
Gadd45a,-3.865632,-0.5948596,0.00011080184371108884,0.0008900814939568309,0.3414790996784566,Ileum,Crypt SI
Fbxl22,-3.8800704,-1.5142498,0.00010442618812570061,0.0008432715066628926,0.05530546623794212,Ileum,Crypt SI
Mon1a,-3.8860216,-0.55401796,0.0001019004440410357,0.0008239057941058946,0.2662379421221865,Ileum,Crypt SI
Psen1,-3.923106,-0.50331455,8.741464087811245e-05,0.0007128521547738976,0.5067524115755627,Ileum,Crypt SI
Ace,-3.9328516,-0.8141243,8.394410630274769e-05,0.000686457819651522,0.5363344051446945,Ileum,Crypt SI
Nsd1,-3.9570353,-0.4730202,7.588572881424312e-05,0.0006249925394815917,0.4340836012861736,Ileum,Crypt SI
Cavin1,-3.9788826,-0.68899345,6.923992940651944e-05,0.0005739181311654634,0.38456591639871385,Ileum,Crypt SI
Slc6a19,-3.9848137,-0.69020694,6.753309324832908e-05,0.0005610668851061,0.6610932475884245,Ileum,Crypt SI
Gimd1,-4.0174446,-0.5683946,5.88326047491449e-05,0.0004914387178075403,0.25209003215434084,Ileum,Crypt SI
Cdh1,-4.081229,-0.79257387,4.4798127796465136e-05,0.00038010711061994135,0.8456591639871383,Ileum,Crypt SI
Kdm6b,-4.0990424,-0.68823487,4.148625884768137e-05,0.00035395979569170007,0.20257234726688103,Ileum,Crypt SI
Lct,-4.101679,-0.81415653,4.101635517821533e-05,0.0003504136086077486,0.19421221864951768,Ileum,Crypt SI
BC005537,-4.170256,-0.58192056,3.0425762834801597e-05,0.0002639870338945363,0.7614147909967846,Ileum,Crypt SI
Ikbkb,-4.1898665,-0.5446929,2.7911842030485276e-05,0.00024348387461610836,0.4739549839228296,Ileum,Crypt SI
Myrfl,-4.2074203,-0.65700024,2.5830236588986566e-05,0.00022593584076820137,0.20964630225080386,Ileum,Crypt SI
Lfng,-4.2141104,-0.93938214,2.5076465084997246e-05,0.00021987878198509943,0.12861736334405144,Ileum,Crypt SI
Col6a4,-4.2486787,-1.1459858,2.150351652483253e-05,0.00018963152991101288,0.267524115755627,Ileum,Crypt SI
Mep1a,-4.3026376,-0.94291836,1.6877662360485766e-05,0.0001508987342310393,0.8392282958199357,Ileum,Crypt SI
Taf15,-4.3060727,-0.48055014,1.6617848327336072e-05,0.00014874056923982397,0.34019292604501605,Ileum,Crypt SI
Tapbp,-4.3109455,-0.49781075,1.6255806174005742e-05,0.00014590456000216164,0.6456591639871383,Ileum,Crypt SI
Mep1b,-4.3282795,-1.0168196,1.5027873600358129e-05,0.00013541024258653702,0.8019292604501608,Ileum,Crypt SI
Col18a1,-4.331035,-1.3103875,1.484098869813124e-05,0.00013387575303692848,0.262379421221865,Ileum,Crypt SI
Aoc1,-4.3507857,-1.0751066,1.3565056469248517e-05,0.00012277764174647838,0.8643086816720257,Ileum,Crypt SI
Slc43a2,-4.358834,-0.58282316,1.3075743972887927e-05,0.00011858157139457492,0.5228295819935691,Ileum,Crypt SI
Zfp771,-4.411974,-1.8017659,1.0243236454973452e-05,9.402982341450607e-05,0.04887459807073955,Ileum,Crypt SI
Treh,-4.476837,-0.8805952,7.5757046967280674e-06,7.04440167436249e-05,0.18713826366559486,Ileum,Crypt SI
Adgrd1,-4.5260634,-1.5566012,6.009259052995933e-06,5.652940807866367e-05,0.057234726688102894,Ileum,Crypt SI
Ttc36,-4.650058,-2.6096547,3.3184228040328924e-06,3.206683035863571e-05,0.027009646302250803,Ileum,Crypt SI
Atp2a3,-4.6668124,-0.6102016,3.0590817176985618e-06,2.967621792545014e-05,0.6906752411575563,Ileum,Crypt SI
Apol10a,-4.674082,-0.6893749,2.9527183046422907e-06,2.869611994743418e-05,0.5048231511254019,Ileum,Crypt SI
Cnnm4,-4.7218304,-0.6902207,2.3373181376998378e-06,2.297817176481098e-05,0.5742765273311897,Ileum,Crypt SI
Leng8,-4.743717,-0.81068397,2.0983152223652794e-06,2.0723189646394323e-05,0.23665594855305466,Ileum,Crypt SI
Slc28a1,-4.745495,-2.2717726,2.0799731791346996e-06,2.0560702095967135e-05,0.033440514469453377,Ileum,Crypt SI
Rpia,-4.749069,-0.71076345,2.0435482347340047e-06,2.0225614579517886e-05,0.24244372990353696,Ileum,Crypt SI
Ppp6r1,-4.7616706,-0.5953675,1.919969657536451e-06,1.9055093880591557e-05,0.34533762057877815,Ileum,Crypt SI
Pls1,-4.789409,-1.2031265,1.6727324151402223e-06,1.670920978428282e-05,0.8733118971061093,Ileum,Crypt SI
Pgp,-4.7904873,-0.69620675,1.6637669196971342e-06,1.6629942725208044e-05,0.4327974276527331,Ileum,Crypt SI
Usf3,-4.858286,-0.79916626,1.1840637425449933e-06,1.2032577251515615e-05,0.24565916398713827,Ileum,Crypt SI
Apob,-4.88892,-0.7300271,1.013906880198431e-06,1.0424835550065715e-05,0.5389067524115756,Ileum,Crypt SI
Dsp,-4.9030986,-0.65686697,9.43365216868752e-07,9.736747450961528e-06,0.7929260450160772,Ileum,Crypt SI
Fbn1,-4.9538426,-0.9681809,7.276200083117963e-07,7.609722049998815e-06,0.2012861736334405,Ileum,Crypt SI
Mme,-4.987033,-0.97147137,6.131356580735719e-07,6.4521136639195785e-06,0.1967845659163987,Ileum,Crypt SI
Maf,-5.0854855,-0.7075756,3.666864900110333e-07,3.9369715098125075e-06,0.4829581993569132,Ileum,Crypt SI
Midn,-5.120833,-0.85066515,3.041893306984777e-07,3.288932532351089e-06,0.21221864951768488,Ileum,Crypt SI
Slc25a37,-5.1911473,-0.5471974,2.0900198931463443e-07,2.2919936226300856e-06,0.5581993569131832,Ileum,Crypt SI
Tpm3-rs7,-5.226195,-1.5451337,1.7303386735781372e-07,1.913150139605142e-06,0.08038585209003216,Ileum,Crypt SI
Dnase1,-5.2804737,-1.6307778,1.2885029425498913e-07,1.439920993431057e-06,0.07395498392282958,Ileum,Crypt SI
Tmbim6,-5.287423,-1.9951035,1.2405132740474358e-07,1.3877328847062185e-06,0.9305466237942123,Ileum,Crypt SI
Snhg9,-5.305716,-0.72853136,1.1223161567086247e-07,1.260312247629146e-06,0.4508038585209003,Ileum,Crypt SI
H2-DMb1,-5.306315,-0.8320269,1.1186355311453342e-07,1.2566161490266917e-06,0.2546623794212219,Ileum,Crypt SI
C130074G19Rik,-5.3374085,-0.9245918,9.42844613538226e-08,1.065071320786621e-06,0.21607717041800642,Ileum,Crypt SI
Dnm1,-5.340364,-0.80660874,9.276010996720313e-08,1.0493203049373345e-06,0.24758842443729903,Ileum,Crypt SI
CAAA01118383.1,-5.3488116,-1.462864,8.853373294353828e-08,1.003973153523756e-06,0.08617363344051447,Ileum,Crypt SI
Zcchc24,-5.3547626,-1.1624463,8.566886432938034e-08,9.735372350841408e-07,0.1729903536977492,Ileum,Crypt SI
Gpt,-5.3682823,-0.8180568,7.949008033243286e-08,9.061925294959727e-07,0.5209003215434084,Ileum,Crypt SI
Sap30l,-5.711069,-0.7378367,1.1226869835350568e-08,1.367771670318087e-07,0.27781350482315115,Ileum,Crypt SI
Cebpb,-5.727025,-1.2470462,1.0220703294821652e-08,1.2480159072364487e-07,0.13569131832797426,Ileum,Crypt SI
Fam151a,-5.778648,-0.99052244,7.530335841235215e-09,9.293459198558062e-08,0.24694533762057877,Ileum,Crypt SI
Tmem238,-5.806566,-1.3717273,6.3767128905397315e-09,7.902962597738014e-08,0.1382636655948553,Ileum,Crypt SI
Tbx3,-5.8382387,-0.94280016,5.275556648783897e-09,6.571039598996454e-08,0.32282958199356915,Ileum,Crypt SI
Ppp3r1,-5.8641,-0.7317934,4.5157557118439546e-09,5.666194059731133e-08,0.3864951768488746,Ileum,Crypt SI
Mapk14,-5.87061,-0.6216499,4.341941969575502e-09,5.456582191037177e-08,0.41672025723472667,Ileum,Crypt SI
H2-Ab1,-5.87075,-1.316463,4.3382821149169776e-09,5.456077317919506e-08,0.7813504823151125,Ileum,Crypt SI
Traf4,-5.878019,-0.84546053,4.152051386964251e-09,5.2465353827061e-08,0.33183279742765276,Ileum,Crypt SI
Clec2d,-5.8884635,-0.6618606,3.898028121466738e-09,4.937145464949142e-08,0.38263665594855306,Ileum,Crypt SI
H2-K1,-5.925248,-2.269427,3.1182578887997025e-09,3.9807416346341794e-08,0.9684887459807074,Ileum,Crypt SI
Asah2,-5.934375,-1.1071652,2.949675424607138e-09,3.7759821999778526e-08,0.25787781350482314,Ileum,Crypt SI
Mlec,-5.9525275,-0.8667997,2.6403276073568407e-09,3.386689582976385e-08,0.8096463022508038,Ileum,Crypt SI
Cdk11b,-5.9878345,-0.757991,2.1265311094513583e-09,2.7462022747454842e-08,0.4694533762057878,Ileum,Crypt SI
Gk,-6.1168213,-0.96245074,9.546018853181996e-10,1.2625695152600606e-08,0.33954983922829585,Ileum,Crypt SI
Lama5,-6.168384,-1.2428348,6.899130371850495e-10,9.242258259551587e-09,0.20385852090032155,Ileum,Crypt SI
Tet3,-6.190012,-0.9626942,6.015966651222126e-10,8.082625190790942e-09,0.3016077170418006,Ileum,Crypt SI
Il17rc,-6.2626433,-0.9329829,3.7850608665045394e-10,5.160502114657899e-09,0.2938906752411576,Ileum,Crypt SI
Prr15,-6.292778,-0.9552883,3.118340649483577e-10,4.2858930552821315e-09,0.3093247588424437,Ileum,Crypt SI
Enpp7,-6.3029227,-0.8547694,2.92084284071794e-10,4.026447955276631e-09,0.2771704180064309,Ileum,Crypt SI
Il1rl1,-6.4175115,-4.042007,1.3852008957327437e-10,1.9563084391396163e-09,0.01864951768488746,Ileum,Crypt SI
Cxcl14,-6.541086,-2.0897853,6.10735877552769e-11,8.8380133602829e-10,0.12797427652733118,Ileum,Crypt SI
Aldh1a3,-6.6096835,-1.3858414,3.851423979932607e-11,5.636592166460753e-10,0.17363344051446947,Ileum,Crypt SI
Dynll2,-6.637342,-0.8928267,3.193897018647757e-11,4.69344402580987e-10,0.7954983922829582,Ileum,Crypt SI
Gp1bb,-6.6425943,-1.1528567,3.082093823839076e-11,4.5353418004851667e-10,0.1594855305466238,Ileum,Crypt SI
Hsd17b11,-6.8314915,-0.8741756,8.40362991753172e-12,1.282795233510693e-10,0.44630225080385855,Ileum,Crypt SI
Slc5a4b,-6.846509,-1.2852848,7.567390404884303e-12,1.1573339612585965e-10,0.17363344051446947,Ileum,Crypt SI
Mgat4b,-7.1057606,-1.0830365,1.1966150888654684e-12,1.9030895637449085e-11,0.24758842443729903,Ileum,Crypt SI
Agpat1,-7.231772,-1.4632221,4.767316544900663e-13,7.753794189023572e-12,0.12668810289389068,Ileum,Crypt SI
Gm26917,-7.3231554,-1.2540567,2.4220721729690407e-13,4.018324774116417e-12,0.2032154340836013,Ileum,Crypt SI
Plvap,-7.395607,-1.5252194,1.407639430931142e-13,2.364497347950672e-12,0.3504823151125402,Ileum,Crypt SI
Brpf3,-7.4210286,-0.87232196,1.1621407540203795e-13,1.9572099240244106e-12,0.4012861736334405,Ileum,Crypt SI
Jund,-7.4786825,-1.0686563,7.507143237918687e-14,1.2762934146192985e-12,0.5376205787781351,Ileum,Crypt SI
Amn,-7.501029,-1.1536764,6.331878892620294e-14,1.079327930560962e-12,0.36591639871382636,Ileum,Crypt SI
H2-Aa,-7.5068803,-1.5432105,6.055308602485925e-14,1.0332750435055923e-12,0.6411575562700965,Ileum,Crypt SI
Myh9,-7.521938,-0.93455696,5.3970313516065127e-14,9.228980783189422e-13,0.4797427652733119,Ileum,Crypt SI
Rbm47,-7.901629,-1.1091257,2.752813636372516e-15,4.992954396083521e-14,0.6231511254019293,Ileum,Crypt SI
Actb,-8.764497,-10.492243,1.876120297935238e-18,3.943394779872341e-17,0.9961414790996784,Ileum,Crypt SI
Cd74,-8.864068,-5.003613,7.7146560215105615e-19,1.659344901095726e-17,0.8790996784565916,Ileum,Crypt SI
Gda,-10.031321,-1.4289132,1.1102179432765966e-23,2.8402049365043522e-22,0.34533762057877815,Ileum,Crypt SI
St3gal4,-10.203802,-4.935878,1.9065903953557454e-24,5.0330556757203793e-23,0.9633440514469453,Ileum,Crypt SI
Slc15a1,-11.053909,-1.6707951,2.0987204083929223e-28,6.2796282099133916e-27,0.40385852090032154,Ileum,Crypt SI
Taf10,-11.506032,-1.3265489,1.2300845589150652e-30,3.971327998457288e-29,0.4360128617363344,Ileum,Crypt SI
Gm49980,-12.746216,-2.5269978,3.2724995895525565e-37,1.2668183363153992e-35,0.9363344051446946,Ileum,Crypt SI
H2afj,-12.77679,-2.588715,2.210047070383744e-37,8.586205736141898e-36,0.48231511254019294,Ileum,Crypt SI
Tmem259,-13.21781,-2.1933978,6.925151053091478e-40,2.8554087068845263e-38,0.1594855305466238,Ileum,Crypt SI
Plb1,-13.247005,-2.1433783,4.695669980168658e-40,1.9510901584265784e-38,0.41286173633440515,Ileum,Crypt SI
Anpep,-13.592369,-8.487904,4.4446014929934836e-42,1.9496461848001985e-40,0.962700964630225,Ileum,Crypt SI
Gm42418,-13.653477,-5.1329966,1.92470967527249e-42,8.512226283037307e-41,0.8090032154340836,Ileum,Crypt SI
Scand1,-17.670702,-4.2689285,7.051357162519252e-70,5.82232905350215e-68,0.08617363344051447,Ileum,Crypt SI
Rplp2,26.38825,22.467148,1.8691705220775683e-153,6.034617030527429e-149,0.9988518943742825,Ileum,Bottom villous SI
Rps10,25.735653,38.754,4.6662548353196e-146,7.532501867914665e-142,1.0,Ileum,Bottom villous SI
Gm5485,25.675827,16.63916,2.1769839159027847e-145,2.3427975241640468e-141,0.9724454649827784,Ileum,Bottom villous SI
Sec61b,25.605143,18.659803,1.3371000677619316e-144,1.0792068921923491e-140,0.9965556831228473,Ileum,Bottom villous SI
Rpl27a,25.206133,37.654175,3.431128042790691e-140,2.215479377229949e-136,0.9988518943742825,Ileum,Bottom villous SI
Rpl8,24.634079,32.411777,5.451552081807288e-134,2.9333893160191383e-130,1.0,Ileum,Bottom villous SI
Ndufb9,23.826393,23.303432,1.7794288626198708e-125,8.018249386483476e-122,1.0,Ileum,Bottom villous SI
Cyp2c55,23.821774,6.9755135,1.9868668140581634e-125,8.018249386483476e-122,0.8002296211251435,Ileum,Bottom villous SI
Selenow,23.488352,12.812633,5.365143899049203e-122,1.9245963420089278e-118,1.0,Ileum,Bottom villous SI
Rps16,23.448437,37.73699,1.3713249251711942e-121,4.4273225209152005e-118,1.0,Ileum,Bottom villous SI
Selenom,23.390709,4.622153,5.313386303126661e-121,1.5594788799676751e-117,0.9322617680826636,Ileum,Bottom villous SI
Uqcrq,23.201088,40.269577,4.439562180340069e-119,1.1944272082689927e-115,1.0,Ileum,Bottom villous SI
H3f3b,23.135498,25.892319,2.034733503146301e-118,5.053182396082948e-115,0.9988518943742825,Ileum,Bottom villous SI
Oaz1,23.079723,22.635904,7.401106999204079e-118,1.706748139066455e-114,0.9977037887485649,Ileum,Bottom villous SI
Smdt1,22.819273,21.918709,2.951603929881078e-115,6.352835525080707e-112,1.0,Ileum,Bottom villous SI
Cst6,22.800459,8.789997,4.537267115260382e-115,9.155354301011339e-112,0.9735935706084959,Ileum,Bottom villous SI
Rpl36,22.168104,18.475145,6.978824304470665e-109,1.3253608392343261e-105,0.9965556831228473,Ileum,Bottom villous SI
Ndufs7,22.000536,7.7249026,2.8459018736506565e-107,5.104441221711747e-104,0.9942594718714122,Ileum,Bottom villous SI
H2afz,21.806248,7.5318,2.0240989473048175e-105,3.439370237565054e-102,0.9988518943742825,Ileum,Bottom villous SI
Slc51b,21.8032,29.612518,2.163513794016569e-105,3.492452141991246e-102,0.9977037887485649,Ileum,Bottom villous SI
Rpl9,21.748043,34.41101,7.209061004772155e-105,1.1083073073289002e-101,1.0,Ileum,Bottom villous SI
Iglc1,21.46211,70.889206,3.5195589498795852e-102,4.9403895955157566e-99,0.8679678530424799,Ileum,Bottom villous SI
Rpl10,21.377136,18.558008,2.181085053982537e-101,2.9340137903260916e-98,1.0,Ileum,Bottom villous SI
Hint1,21.362846,30.354568,2.961966326195338e-101,3.723248469909152e-98,1.0,Ileum,Bottom villous SI
Ndufa6,21.362276,21.77791,2.998434573877589e-101,3.723248469909152e-98,0.9988518943742825,Ileum,Bottom villous SI
Rpl29,21.207901,31.094965,8.073445662652494e-100,9.653747896990214e-97,1.0,Ileum,Bottom villous SI
Ftl1,21.1858,69.68167,1.2911131716323409e-99,1.4886995980767902e-96,1.0,Ileum,Bottom villous SI
Timm13,21.127691,6.8987494,4.4267493327708285e-99,4.819434925635203e-96,0.9873708381171068,Ileum,Bottom villous SI
Nme2,21.125643,12.980392,4.6229483649304556e-99,4.819434925635203e-96,0.9965556831228473,Ileum,Bottom villous SI
Rps27a,21.125595,40.23976,4.627612906758287e-99,4.819434925635203e-96,1.0,Ileum,Bottom villous SI
Igkc,21.104065,599.4108,7.2983347017721e-99,7.363335495209758e-96,0.9988518943742825,Ileum,Bottom villous SI
Ssr4,21.08868,9.137405,1.0104077238405689e-98,9.885155564906899e-96,0.9965556831228473,Ileum,Bottom villous SI
Rplp1,21.056292,55.98187,2.0025251801898585e-98,1.9015154541891056e-95,1.0,Ileum,Bottom villous SI
Phgr1,21.054338,108.972336,2.0867754139924146e-98,1.9249012640212886e-95,1.0,Ileum,Bottom villous SI
Aurkaip1,21.003563,4.671305,6.08466273428487e-98,5.4567593437885284e-95,0.9575200918484501,Ileum,Bottom villous SI
Rpl11,20.949835,35.02552,1.8828335045203013e-97,1.642899451173998e-94,1.0,Ileum,Bottom villous SI
Gstm3,20.90187,6.8928857,5.148808582786826e-97,4.374454870928228e-94,0.8645235361653272,Ileum,Bottom villous SI
Mrpl52,20.895916,4.8909836,5.832697066597116e-97,4.828426276797126e-94,0.9827784156142365,Ileum,Bottom villous SI
Cyp3a11,20.814562,5.697684,3.1945472611928186e-96,2.5783989581902536e-93,0.7324913892078071,Ileum,Bottom villous SI
Rpl15,20.78622,23.593283,5.767850810858768e-96,4.541830815331105e-93,0.9977037887485649,Ileum,Bottom villous SI
Cst3,20.783316,7.903962,6.1277596446944045e-96,4.710350479260925e-93,0.9724454649827784,Ileum,Bottom villous SI
Arpc1b,20.586311,11.383661,3.6405080162362616e-94,2.7333442163764583e-91,0.9965556831228473,Ileum,Bottom villous SI
Ppdpf,20.538633,7.1405783,9.726273816806744e-94,7.136653413081949e-91,0.9724454649827784,Ileum,Bottom villous SI
Rps7,20.480188,38.187527,3.234031798943005e-93,2.3202381473083315e-90,1.0,Ileum,Bottom villous SI
Ndufb8,20.4498,12.307089,6.032221926442e-93,4.23370184554739e-90,0.9965556831228473,Ileum,Bottom villous SI
D8Ertd738e,20.33396,6.7681737,6.438997598645569e-92,4.4230433504738766e-89,0.9885189437428243,Ileum,Bottom villous SI
Id3,20.297712,7.8546166,1.3471110815055334e-91,9.060725263834614e-89,0.9954075774971297,Ileum,Bottom villous SI
Sec11c,20.289282,5.3154473,1.5991392864928508e-91,1.0536369768249324e-88,0.9724454649827784,Ileum,Bottom villous SI
Gpx1,20.242651,15.89298,4.123826489299493e-91,2.6627547641406824e-88,1.0,Ileum,Bottom villous SI
Rps3,20.17749,24.0405,1.5438657591154937e-90,9.773275692753669e-88,0.9988518943742825,Ileum,Bottom villous SI
Trappc6a,20.13991,3.8692765,3.29937512871259e-90,2.048467808278576e-87,0.9345579793340988,Ileum,Bottom villous SI
Pfdn5,20.128906,11.354568,4.119834799049544e-90,2.5096012544776325e-87,0.9988518943742825,Ileum,Bottom villous SI
Cyba,20.035358,4.567047,2.708811709295788e-89,1.616143585355393e-86,0.9747416762342136,Ileum,Bottom villous SI
Rpl21,20.03455,60.058186,2.753225869429971e-89,1.616143585355393e-86,1.0,Ileum,Bottom villous SI
Tspo,20.019115,3.4430988,3.7531892417310275e-89,2.163780619094397e-86,0.8886337543053962,Ileum,Bottom villous SI
Grcc10,19.997635,5.510938,5.7747205100081364e-89,3.2708219590458365e-86,0.9724454649827784,Ileum,Bottom villous SI
Dnajc19,19.976248,4.1743073,8.864067176049018e-89,4.934076013426595e-86,0.9517795637198623,Ileum,Bottom villous SI
Tmsb4x,19.96777,58.502857,1.0504027471131384e-88,5.747839439075877e-86,1.0,Ileum,Bottom villous SI
Ndufb5,19.925045,10.369121,2.4682845966981384e-88,1.3281428034066567e-85,0.9942594718714122,Ileum,Bottom villous SI
Rps20,19.918709,45.598106,2.801190661360762e-88,1.4825645983939705e-85,1.0,Ileum,Bottom villous SI
Rpl18,19.866838,28.352022,7.881278187762057e-88,4.103984940191903e-85,1.0,Ileum,Bottom villous SI
Pam16,19.846691,3.079254,1.1770257610488559e-87,6.031789951660684e-85,0.8484500574052812,Ileum,Bottom villous SI
Ces2a,19.71518,6.3001924,1.5974676504962805e-86,7.934498937888064e-84,0.965556831228473,Ileum,Bottom villous SI
Timm10b,19.691889,3.9899676,2.5307763021810583e-86,1.237971407816901e-83,0.9540757749712974,Ileum,Bottom villous SI
Eif1,19.61482,20.244108,1.1554394815273357e-85,5.567666218076124e-83,1.0,Ileum,Bottom villous SI
Jchain,19.609247,95.6883,1.2892478320504726e-85,6.121083273198458e-83,0.9414466130884042,Ileum,Bottom villous SI
Ap2s1,19.54447,5.563596,4.597513646486464e-85,2.1204389725259355e-82,0.9758897818599311,Ileum,Bottom villous SI
Selenof,19.531418,4.8867846,5.936799583888268e-85,2.699571472758207e-82,0.9644087256027555,Ileum,Bottom villous SI
Mgst3,19.460114,22.965519,2.392538683024709e-84,1.0728209914090658e-81,0.9977037887485649,Ileum,Bottom villous SI
Gsta4,19.38657,3.7799053,1.0019883781043818e-83,4.431396546178077e-81,0.878300803673938,Ileum,Bottom villous SI
Gsta1,19.34475,8.937574,2.2569501906976804e-83,9.846707690091164e-81,0.9770378874856487,Ileum,Bottom villous SI
Dynll1,19.27716,4.7699637,8.353700308365166e-83,3.5959895260742585e-80,0.9770378874856487,Ileum,Bottom villous SI
Fau,19.273066,98.15958,9.041930588414874e-83,3.8410359085128185e-80,1.0,Ileum,Bottom villous SI
Rps3a1,19.247202,32.981567,1.4899834854748266e-82,6.247287899812308e-80,1.0,Ileum,Bottom villous SI
Cyp3a25,19.228624,3.844516,2.132071522733534e-82,8.82486270659643e-80,0.8346727898966705,Ileum,Bottom villous SI
Ndufs3,19.12917,4.671312,1.4435331892235864e-81,5.899299875200441e-79,0.9712973593570609,Ileum,Bottom villous SI
Gng5,19.12355,14.539676,1.6078307370561652e-81,6.488601918232287e-79,0.9931113662456946,Ileum,Bottom villous SI
S100a6,19.100449,18.711975,2.5032733422779064e-81,9.977553068573111e-79,0.9988518943742825,Ileum,Bottom villous SI
Rps24,19.09497,52.525032,2.780120884496963e-81,1.0945878384876153e-78,1.0,Ileum,Bottom villous SI
Rps8,18.97856,37.125793,2.565324312114392e-80,9.90449071043777e-78,1.0,Ileum,Bottom villous SI
Rpl24,18.978321,21.494665,2.5769776046980724e-80,9.90449071043777e-78,1.0,Ileum,Bottom villous SI
Igha,18.953981,453.26794,4.094003700233557e-80,1.554998934847534e-77,1.0,Ileum,Bottom villous SI
Rpl23,18.916162,38.535362,8.394881770110533e-80,3.151497185442076e-77,1.0,Ileum,Bottom villous SI
Atp5g2,18.873486,13.348673,1.8845185990142134e-79,6.993296893008492e-77,0.9988518943742825,Ileum,Bottom villous SI
Rpl7a,18.865625,14.928842,2.1866834586376336e-79,8.022394938876819e-77,1.0,Ileum,Bottom villous SI
Gpx4,18.785366,25.577608,9.94968470513729e-79,3.6092760753410946e-76,0.9977037887485649,Ileum,Bottom villous SI
Prxl2b,18.749548,9.791336,1.952444831954173e-78,7.003853488848941e-76,0.9931113662456946,Ileum,Bottom villous SI
Prelid1,18.746023,20.80893,2.086212304208556e-78,7.401468597953102e-76,1.0,Ileum,Bottom villous SI
Rpl23a,18.738068,16.908192,2.422632744242594e-78,8.50159762476871e-76,1.0,Ileum,Bottom villous SI
Rpl30,18.734972,25.375532,2.5677454726589383e-78,8.913942213418691e-76,1.0,Ileum,Bottom villous SI
Agr2,18.73102,27.6961,2.765709867081597e-78,9.499036495609506e-76,1.0,Ileum,Bottom villous SI
1110038B12Rik,18.70706,3.9959366,4.336434045330031e-78,1.47370287529979e-75,0.9609644087256027,Ileum,Bottom villous SI
Tmsb10,18.705297,12.003727,4.482196123026011e-78,1.5073718940822371e-75,0.9988518943742825,Ileum,Bottom villous SI
Ppfia3,18.665478,4.4258847,9.452528467316579e-78,3.1461327996630484e-75,0.9150401836969001,Ileum,Bottom villous SI
Sf3b5,18.621515,2.9233267,2.1504591037126562e-77,7.084446139118685e-75,0.8691159586681975,Ileum,Bottom villous SI
Tmem223,18.556068,2.8283174,7.284412213176968e-77,2.3755277606304892e-74,0.8817451205510907,Ileum,Bottom villous SI
Klk1,18.527538,6.7595496,1.2382538064752161e-76,3.997702414205235e-74,0.9701492537313433,Ileum,Bottom villous SI
Zg16,18.522678,289.95355,1.3552222300132843e-76,4.332014821384048e-74,1.0,Ileum,Bottom villous SI
