Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),158/220,1.840995393346895e-23,6.939237636208261e-21,0,0,4.084998450560133,213.84619965642744,UBE2D3;PSMD8;PSMD6;PSMD7;MAEA;PSMD4;PSMD2;PSMD3;PSMD1;FBXO9;FBXW5;NHLRC3;FBXW11;FBXW7;DNAJB12;KCTD2;UBE4B;ARMC8;KCTD5;RBX1;RNF41;RNF126;CDC34;IFI27;KCTD10;TBL1XR1;DDIT3;PSME4;PLAA;RBCK1;ATF6;CLOCK;PSMD12;VCP;PSMD11;PSMD14;PSMD13;CUL3;SEL1L;CUL1;RHOBTB3;NEDD4L;AGAP3;BAG6;COP1;RNF216;PCBP2;PMAIP1;KLHDC2;KLHDC3;XBP1;UBE2B;SIAH2;RHBDD1;KLHL22;BFAR;NR1D1;UBE2A;NSFL1C;UBE2W;APPBP2;MDM2;RNF186;RNF185;UBE2K;NFE2L2;RNF187;GSK3B;GSK3A;UBXN1;FAF1;CCDC47;ZFAND2B;ARRB1;ARRB2;TNFAIP1;PRPF19;ANKRD9;TRIM2;DDI2;UBXN6;AXIN1;RAD23A;AXIN2;PPP2R5C;SIRT1;RAD23B;SIRT2;PJA2;DDB1;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PELI1;SPOPL;BIRC2;WDR26;RNF34;DERL1;AMBRA1;RNF4;RNF5;PSMA7;PCNP;PSMB6;RMND5B;PSMB7;ERLEC1;ZNRF1;PSMB4;SH3BGRL;ZNRF2;PSMB5;HECTD1;MTA1;RMND5A;PSMB2;RNF139;PSMB3;HECTD3;PSMB1;SPOP;ZSWIM8;TBL1X;DCAF11;RFFL;CRBN;CSNK1A1;FEM1B;FBXL19;SYVN1;WWP1;UBE2G1;WWP2;PML;SPSB3;CUL4A;SPSB2;ITCH;PSMC5;SPSB1;GID4;PSMC6;PSMC3;APC;PSMC4;PSMC1;GID8;PSMC2;CTNNB1;TRIP12;STUB1;KBTBD7;ASB2;CUL4B
GO_Biological_Process_2023,Protein Transport (GO:0015031),207/313,6.056279355047113e-23,2.1305990771055743e-20,0,0,3.139271523178808,160.59998741421555,VPS29;TFRC;GCC2;SCAMP5;GOLGA4;HERC2;ARL6IP5;ARFIP2;ARFIP1;EIF2D;VPS35;GOLGA7;SIL1;WLS;ARRDC4;COG7;ARRDC1;ARRDC2;TANGO2;ARRDC3;GOLPH3L;ANK3;SCAMP1;SCAMP3;SCAMP2;RUFY1;RABL3;TXNIP;PREB;ZG16;BLZF1;OPTN;MACF1;UNC119B;SAR1A;STXBP3;SAR1B;MTTP;STXBP2;VPS26C;VPS26A;VPS26B;SNX4;SCFD1;SNX1;GRPEL1;GRPEL2;MYO6;SNX9;APOE;APOB;SNX7;SPTBN1;SEC31A;SNX6;CTSA;GSDMD;ACD;SYNRG;SURF4;EHD1;PPT1;MON1A;ARF3;ARF4;ARF1;CLTC;ARHGAP1;MIA2;SNX13;AP2A1;CD3G;MIA3;RAB22A;CHMP1B;CHMP1A;KIF13A;TMED3;TMED2;TMED1;TMED7;RAB8A;TMED5;RAB8B;TMED4;SEC13;TMED9;TIMM23;AP3B1;TIMM21;COPZ1;CTTN;CANX;PICK1;PPARG;ARHGEF2;VAMP5;ARF5;VAMP2;ARF6;NAPA;STX12;STX16;USO1;NAPG;ARFRP1;GGA1;NEURL1B;SNX27;STX6;STX3;CD74;NPM1;IL10RA;AP3D1;LAPTM5;ARCN1;RAB11B;VMP1;SEC23IP;SNX18;KRT18;SNX17;SNX15;RAB3GAP2;COPG2;COPG1;RAMP1;SYS1;PDCD6;RAB3D;HIKESHI;CLU;RAB43;LAMP2;TOM1;MEN1;NSF;STX8;VPS33A;PAM16;STX7;LMTK2;FAM91A1;PDIA4;RAB32;PREPL;RAB31;RAB35;ERP29;PHIP;COPB2;COPA;RAB5B;RAB5C;TMED10;SEL1L;ARL1;HSP90B1;TIMM50;KIF3B;TBC1D13;RAB6A;DNAJC19;HSPA9;ASPSCR1;TIMM44;TVP23B;DNAJC15;IFT22;CHMP2B;CHMP2A;RAB5A;TIMM17A;TIMM17B;TLK1;ABCD1;ARL5A;YWHAH;ARFGAP3;DNM2;ARL4D;ARL4A;CHMP3;MYH9;RAB1A;LRP1;REP15;UNC93B1;RAB1B;RAB21;RAB20;SVBP;RAB24;ROMO1;RAB28;RILP;CMTM6;MCOLN1;RAB10;GOLPH3;RAB14;RAB12;RAB18;VIPAS39;RAB17;VPS45
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",152/211,7.65447926232443e-23,2.524542941705376e-20,0,0,4.1274540612219885,210.18715634017872,EIF4A3;HNRNPU;HNRNPR;WDR83;CASC3;EFTUD2;PNN;SNRPD2;SNRPD1;MAGOH;CWC22;SNIP1;MTREX;SNRPD3;TXNL4A;DDX17;SRRM2;AQR;IK;SNRPN;SCAF11;PRPF4B;CRNKL1;CDC40;SRRM1;WDR77;PRPF4;PRPF6;DDX39B;CLNS1A;SNRPG;SRSF2;PPIE;SNRNP27;SRSF3;PPIH;SNRPE;SRSF4;GEMIN7;SNRPF;SRSF5;SNRNP200;SRSF6;SRSF7;SNRPA;SNRPB;SRSF9;ZCCHC8;DDX5;RBM8A;DHX9;YTHDC1;DDX1;CWF19L2;SNU13;HTATSF1;PRPF8;ZMAT2;DHX35;DHX38;RBM10;SRPK2;HSPA8;PRPF38A;CWC15;MAGOHB;LSM5;LSM4;LSM3;SRPK1;LSM2;SMU1;HNRNPM;LSM8;LSM7;HNRNPK;SNW1;LSM6;HNRNPF;RSRP1;PIN1;RNPS1;HNRNPC;CDK13;ISY1;DDX46;DDX41;PRPF19;USP39;PQBP1;SYNCRIP;SART1;SART3;SNRNP70;DHX15;DHX16;BCAS2;RBM5;RBM6;PRMT5;RBM17;RBM14;NCBP1;NCBP2;BUD31;PRPF40A;TFIP11;SFPQ;SCNM1;HNRNPH1;SYF2;FRG1;STRAP;SNRPA1;HNRNPH3;PABPC1;CACTIN;RBM22;SF3B4;SF3B5;SF3B2;SF3B3;TSSC4;SF3B6;SRSF1;WBP4;U2AF1;U2AF1L4;PUF60;U2AF2;TRA2B;TRA2A;RALY;SNRPB2;HNRNPA1;SF3B1;SRSF10;SF3A3;SF3A1;HNRNPA3;PPIL1;SF3A2;GPKOW;CDC5L;SNRNP40;PHF5A;HNRNPA2B1;RBM42;PRPF31;PPIL3;RBMX;FRA10AC1
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",134/180,1.7955502884886765e-22,5.573599336679263e-20,0,0,4.660945992961803,233.3808392901691,EIF4A3;HNRNPU;HNRNPR;WDR83;CASC3;EFTUD2;PNN;SNRPD2;SNRPD1;CWC22;MAGOH;SNIP1;MTREX;SNRPD3;TXNL4A;SRRM2;AQR;IK;SNRPN;PRPF4B;CRNKL1;CDC40;SRRM1;PRPF4;PRPF6;DDX39B;SNRPG;SRSF2;PPIE;SNRNP27;SRSF3;PPIH;SNRPE;SRSF4;GEMIN7;SNRPF;SRSF5;SNRNP200;SRSF6;SRSF7;SNRPA;SNRPB;SRSF9;ZCCHC8;DDX5;RBM8A;YTHDC1;CWF19L2;SNU13;HTATSF1;PRPF8;ZMAT2;DHX35;DHX38;RBM10;HSPA8;PRPF38A;CWC15;LSM5;MAGOHB;LSM4;LSM3;LSM2;SMU1;HNRNPM;LSM8;LSM7;HNRNPK;LSM6;SNW1;HNRNPF;PIN1;RNPS1;HNRNPC;ISY1;DDX46;DDX41;PRPF19;USP39;SART1;SYNCRIP;SART3;SNRNP70;DHX15;DHX16;BCAS2;RBM5;RBM6;RBM14;NCBP1;NCBP2;BUD31;PRPF40A;TFIP11;HNRNPH1;SYF2;FRG1;SNRPA1;HNRNPH3;PABPC1;CACTIN;RBM22;SF3B4;SF3B5;SF3B2;SF3B3;SF3B6;SRSF1;WBP4;U2AF1;U2AF1L4;U2AF2;TRA2B;TRA2A;RALY;SNRPB2;HNRNPA1;SF3B1;SRSF10;SF3A3;HNRNPA3;PPIL1;SF3A1;SF3A2;GPKOW;CDC5L;SNRNP40;PHF5A;HNRNPA2B1;RBM42;PRPF31;PPIL3;RBMX;FRA10AC1
GO_Biological_Process_2023,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),94/115,3.411660816413977e-21,1.0001852293453645e-18,0,0,7.139240506329114,336.45161371881426,ARF4;KDELR1;PDCD6;MIA2;MIA3;IER3IP1;USE1;GOLGA2;TFG;TRAPPC12;TMED3;TRAPPC11;TMED2;TMED1;TRAPPC13;TMED7;TMED5;TMED4;RAB2A;SEC13;TMED9;TRAPPC2L;COG3;NRBP1;TRAPPC6A;VAMP7;TBC1D20;TRAPPC6B;ZW10;KDELR2;PREB;KDELR3;MPPE1;ERGIC3;SEC22B;ERGIC2;SEC22A;ERGIC1;SEC22C;COPB2;RAB1A;COPA;TMED10;SAR1A;ATL3;PEF1;SAR1B;COPB1;CUL3;GOSR2;RAB1B;ATL2;GOSR1;USO1;KLHL12;TEX261;LMAN1;SCFD1;SPAST;LMAN2;VTI1A;YKT6;SEC31A;BCAP31;SEC16B;TRAPPC3;SEC24B;TRAPPC1;SEC24A;SEC16A;TRAPPC4;TRAPPC10;YIPF4;TRAPPC5;GBF1;YIPF5;TRAPPC8;TRAPPC9;YIF1A;ARCN1;YIF1B;VAPA;VAPB;RANGRF;TRIP11;HYOU1;COPG2;GOPC;COPG1;SEC24D;SEC24C;CNIH4;COPE;BET1
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),138/192,1.0192728504233203e-20,2.8308962272020327e-18,0,0,4.0884193026206415,188.200620998537,UBE3C;UBE2D3;CBLC;KEAP1;RNF19B;UBE2L6;UBE3B;FBXO22;CCAR1;UBE2L3;HERC4;PSMD9;NUB1;RNF114;RNF19A;PSMD3;LONP1;TRIM25;FBXO8;MYLIP;RNF43;AREL1;ARRDC1;UBE2E1;RC3H1;UBE4A;UBE4B;FBXO11;TRPC4AP;KCTD6;RC3H2;RNF40;RBX1;RNF126;CDC34;RNF128;WDR81;KCTD10;SQSTM1;PSMD11;PSMD14;PSMD13;CUL3;UBR4;NEDD4L;UBR3;ANAPC11;BAG6;RNF213;UBB;NAE1;PSMF1;NDFIP2;UBE2H;XBP1;NDFIP1;UBE2I;UBE2B;UBE2C;SIAH2;KLHL22;BFAR;ISG15;UBE2A;NTAN1;COPS3;NPLOC4;UBE2S;TOLLIP;MDM2;MKRN2;UBA1;FBXL4;RNF185;UBE2K;RNF11;PPP1R11;RNF13;RNF14;USP33;ARRB1;HERPUD1;ARIH2;UFD1;ARIH1;ELOC;GET4;UBL7;DTX3L;DDB1;RNF167;UBE2R2;RNF166;PCYOX1;RNF34;UHRF1;RNF8;NEDD8;RNF6;RNF7;CBL;DCST1;RCHY1;RNF5;OS9;MARVELD3;RBBP6;RFFL;RPS27A;RNF130;UBQLN4;RNF20;UBL4A;ANKIB1;FEM1A;RNF26;SYVN1;UBE2G1;UBE2G2;FBXL14;CHFR;MIB1;RNF146;SPSB2;ITCH;PINK1;SPSB1;NEDD4;PSMC2;TTC3;LNX1;RLIM;STUB1;TRIP12;ASB2;TRIM31;TRIM32;TAF1
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),395/711,2.486644907200287e-20,6.561012587647959e-18,0,0,2.025095082857919,91.41434626995635,GMFB;GMFG;ARAF;TESK2;DCAF1;LIPE;PPP4R1;TBK1;PPP4R2;AKT2;AKT1;PRKACA;PRKCI;CSNK2A1;DAPK2;CSNK2A2;PRKCD;ATG10;PRKCA;ATG13;PRKAB1;ATG12;ADPRH;PRKD2;ALG10B;MTMR2;MTMR3;RPN2;CTBP1;PDGFB;CDCA8;MTMR4;PRKCZ;MTMR6;PPP3R1;ST3GAL4;ST3GAL6;ATG7;ST3GAL1;ATG5;LYN;CDK18;ICMT;DMPK;PLK2;PLK1;PMM2;EIF2AK3;FN1;EIF2AK2;ABCA7;BRAF;PPP5C;CDK10;CDK16;PIGS;SMG1;PIGT;SETD3;PRKAG1;PRKAG2;WDR45;TRIOBP;ING4;FASTK;JAK2;IKBKE;JAK1;BRD2;DUSP5;ANXA1;RIPK3;BAZ1B;SUMF1;SDHAF2;PIGK;RARA;PICK1;GAS6;RNASEL;CCL11;CTDP1;WDR45B;GCNT2;AGA;CSNK1A1;GLYCTK;MCRS1;WWP2;HIPK1;HIPK3;TMEM59;COL3A1;TAOK3;TAOK1;TAOK2;COQ8B;PKN2;COQ8A;PKN1;CSF2;CCNT1;PDCD6;UBE2D3;STK19;PARK7;FBXO22;MYLK3;CDC14B;PPP1CB;PPP1CC;PTAR1;STK11;MACROD1;PIM1;PIM3;CSNK1G3;MAP2K1;PPTC7;IGFBP3;DYRK1A;DYRK1B;PRPF4B;VRK1;FBXO11;FBXW2;CDC25B;RBX1;CTDNEP1;MAPKAPK2;TNIK;PHPT1;CSNK1G2;STK39;MTM1;ATG101;OARD1;STK38;ABL1;MAP3K21;NEK6;NEK7;TNK1;OGA;CDK9;CDK8;PTPRE;CDK6;COPS5;PTPRC;CDK5;STK24;UBLCP1;CDK4;PTPRA;STK25;COPS2;CDK2;CDK1;COPS8;MAP3K11;BMPR2;ST6GALNAC2;LRRK1;PTEN;PIK3CD;PTPN22;NAGPA;DUSP16;DUSP11;DUSP12;PPP6C;PRKG2;TLK1;ILKAP;DSP;PPP1R12A;CHUK;APOA2;APOA1;WIPI2;RABGGTB;RABGGTA;DDOST;PPM1A;PPM1B;CTDSP1;DAD1;CTDSP2;BIRC5;BIRC6;BECN1;PRKAA1;PRKAA2;ROCK1;ROCK2;PPM1H;GLRX;PPM1J;PPM1D;PPM1G;CSK;FYN;PTPN18;SLC35A1;CDC42BPG;PTPN11;CDC42BPB;PTPN12;MTOR;BCKDK;PINK1;SNRK;CTH;MGAT4A;MGAT4B;PTPN9;PTPN6;METAP1;METAP2;PTPN3;APP;PPP2R2A;UBE2L6;UBE2L3;GOLGA2;PPP2R1A;OGFOD1;RPS6KA1;PDK3;KAT7;EPHB2;SEPHS1;PDK2;PDK1;ACVR1;COG7;ALG5;COG3;ALG3;CSNK1D;ALG1;JMJD7;PLPP6;CDC34;CSNK2B;SIK3;ULK1;TRIB1;PIK3R4;UGCG;NUAK2;ST8SIA4;RCE1;SRPK2;YES1;INSR;PTK2;SRPK1;MSRA;WNK1;WNK2;SPRR1A;ACVRL1;PTPRR;PTPRS;GPAA1;PTPRJ;PTPRK;PTPRH;PTPRG;PPP3CA;PPP3CB;SERP1;MAP4K2;MANBA;PARP4;PARP1;SYK;STRADB;UCHL3;HCK;FAM20B;SGK3;SGK1;SGK2;NEDD8;PPP2CA;PPP2CB;PAK1;LCMT1;PAK2;MAP4K3;MAP4K4;PAK4;UBL4A;MAP3K1;RYK;KRT10;PPP1CA;PDP2;STK17B;CAMK1;ENGASE;JADE1;SBF1;TGM2;MORC3;FBXW11;ADAM10;LMTK2;PPP4R3A;PPP4R3B;PXK;UBA7;DAPP1;CSF2RB;FUT4;STK3;TIMM50;GRK2;IRAK1;MAN2A2;MAN2A1;GRK6;MARK3;MARK2;UBE2F;UBE2I;RHBDD1;CLK3;CLK2;ATG16L1;UBE2S;STT3A;UBA3;MAN2B1;STT3B;TAB1;BMPR1A;UBE2M;GSK3B;GSK3A;DYRK2;MAST2;NGLY1;ILK;GMPPB;PPP2R5E;RB1CC1;PDPK1;PPP2R5B;PPP2R5A;PPP2R5D;OXSR1;PPP2R5C;YWHAZ;TGFBR1;TGFBR2;CCNA2;LATS1;PEAK1;ATG4C;ATG4B;PFDN1;ATG4A;ATG4D;B4GALT5;CAMK2D;RNF7;ACVR1B;THBS1;AURKB;RNF2;MAPK9;MAPK8;ERBB2;MKNK2;MAPK1;PTK2B;MAPK6;MAPK3;ARFGEF1;USP25;TAF12;TAF13;LIMK2;TAF10;TAF11;CDK11B;ACVR2A;AQP11;TAF4;TAF2;TAF1
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),62/68,1.684559135145398e-19,4.233056455315364e-17,0,0,16.432618583495778,710.3428747021379,COX7B;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;COX8A;NDUFC2;NDUFC1;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;SDHAF2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;SLC25A51;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;COX15;NDUFB5;NDUFB4;NDUFB3;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;UQCC3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS;NDUFAF1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),63/70,4.414565304806468e-19,1.0588936869756244e-16,0,0,14.312971146347804,604.9263809877294,COX7B;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;COA6;COX8A;NDUFC2;NDUFC1;SDHC;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;SDHAF2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;COX15;NDUFB5;NDUFB4;NDUFB3;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;UQCC3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS;NDUFAF1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),76/90,4.853353670537318e-19,1.1135281443228443e-16,0,0,8.642885041010285,364.4656811293216,NDUFA13;NDUFA11;NDUFA10;ECSIT;CHCHD4;TMEM223;AIFM1;CHCHD7;UQCRFS1;COA5;NDUFC2;NDUFC1;TIMM21;OXA1L;NDUFS8;NDUFS7;SCO1;SDHAF2;SCO2;SDHAF3;NDUFS5;NDUFS4;SDHAF1;NDUFS3;TMEM126A;NDUFS2;NDUFS1;SDHAF4;TMEM126B;SMIM20;COX19;NDUFB9;NDUFB8;NDUFB7;COX16;DMAC1;NDUFB10;NDUFB6;DMAC2;NDUFB11;NDUFB5;NDUFB4;COX17;NDUFB3;NDUFB2;OMA1;FOXRED1;SAMM50;COX14;NDUFA9;COA3;NDUFA8;SURF1;NDUFA6;NDUFA5;PET100;UQCC3;NUBPL;UQCC2;NDUFA3;UQCC1;NDUFA2;NDUFA1;TTC19;LYRM2;NDUFAF8;NDUFAF6;NDUFAF7;NDUFAF4;NDUFAB1;NDUFAF5;NDUFAF2;NDUFAF3;NDUFAF1;SLC25A33;COX20
GO_Biological_Process_2023,RNA Processing (GO:0006396),127/183,3.7277355969009305e-17,8.196358643685921e-15,0,0,3.622329619921363,137.02601231041237,TCERG1;PDCD7;HNRNPU;HNRNPR;CCAR2;ALKBH5;SNRPD2;PPP2R1A;SNRPD1;KHSRP;MAGOH;SNRPD3;PRKACA;DDX17;MBNL1;SNRPN;SCAF11;DNTTIP2;PRPF4B;ZCRB1;FBXO11;SRRM1;PRPF4;PRPF6;DDX39B;HNRNPUL1;RRAGC;XRN2;SNRPG;SRSF2;SRSF4;PPIG;SNRNP25;SNRPF;SRSF5;SRSF7;SNRPB;SRSF9;ZCCHC8;RBM8A;CSTF3;PRPF8;DEDD2;ZMAT5;PPARGC1A;IVNS1ABP;SRPK2;CPSF6;RBPMS;FUS;LSM1;LSM5;MAGOHB;LSM4;LSM3;SRPK1;HNRNPL;SETX;SMU1;HNRNPK;LSM6;SON;HNRNPF;HNRNPD;RNPS1;HNRNPC;TUT7;CELF1;DDX47;FASTKD2;AKAP8L;ADAR;USP39;TENT4B;PPP1R9B;DUSP11;RBM3;SYNCRIP;FASTK;DHX15;DHX16;BCAS2;RBM5;RBM6;NCBP1;NCBP2;PRMT1;PABPC4;DDX54;TFIP11;KIN;SFPQ;PRPF18;SCNM1;HNRNPH1;LUC7L3;RBMS1;RP9;SNRPA1;HNRNPH3;SF3B4;RNASEL;SF3B2;SF3B3;SRSF1;WBP4;U2AF1;TBRG4;EXOSC7;PPP2CA;EXOSC5;EXOSC4;U2AF2;EXOSC9;EXOSC3;SF3B1;HNRNPA0;SF3A3;RBM39;SF3A1;RNGTT;SF3A2;NUDT21;SNRNP40;HNRNPA2B1;NRDE2;TARDBP
GO_Biological_Process_2023,Protein Localization (GO:0008104),213/351,5.192948526943768e-17,1.0961275750672904e-14,0,0,2.476644266678962,92.86585068085944,VPS29;ITSN1;ACTB;GJA1;HERC2;INSC;ARFIP2;ARFIP1;EIF2D;VPS35;TNS4;SIL1;WLS;COG7;COG3;ANK3;MYO7A;ATG13;RRAGA;RRAGC;PARD3;RRAGD;UNC50;RABL3;ULK1;CUTA;SAR1A;STXBP3;SAR1B;STXBP2;VPS26C;VPS26A;VPS26B;SCFD1;SNX1;GRPEL1;GRPEL2;MYO6;SNX9;SEC31A;SNX6;CTSA;ACD;LRBA;SYNRG;NBEAL1;EHD1;OCLN;ID1;ARF3;ARF4;ARF1;CCDC120;CLTC;SNX13;AP2A1;PTPRK;PRPF19;WDR45;RAB22A;AKAP10;NIPBL;AKAP11;ODR4;KIF13A;TMED3;TMED2;TMED1;TMED7;TMED5;TMED4;SEC13;TMED9;TIMM23;AP3B1;TIMM21;COPZ1;CTTN;HEATR5A;PACS2;PICK1;MAPRE3;ARHGEF2;MAPRE1;ARF5;ARF6;NAPA;STX12;STX16;WDR45B;USO1;NAPG;TM9SF4;TM9SF3;ARFRP1;GGA1;SNX27;MGAT3;STX6;FLNA;MFN2;SPTSSA;STX3;CD74;NPM1;USP9X;AP3D1;ERBIN;LAPTM5;PEX13;PEX14;ARCN1;TM9SF2;TM9SF1;SEC23IP;SNX17;APEX1;SNX15;CTNNB1;RAB3GAP2;ANKS4B;GOPC;LAMTOR2;LAMTOR1;LAMTOR3;CD81;PDCD6;RAB43;CEP250;NSF;IST1;USP4;STX8;VPS33A;ATG9A;PAM16;STX7;WNT5A;TSC2;FAM91A1;RAB32;RAB31;HGS;RAB35;ERP29;PHIP;SQSTM1;VCL;COPB2;COPA;RAB5B;RAB5C;TMED10;ARL1;FBLN5;TIMM50;TBC1D13;AP4S1;RAB6A;DNAJC19;HSPA9;ATP8B1;CAV1;ASPSCR1;TIMM44;HOOK3;DNAJC15;AP4B1;IFT22;HOOK2;HOOK1;ESAM;RAB5A;RTP4;CBY1;DDX42;SUMO1;TIMM17A;TIMM17B;TLK1;ABCD1;ARL5A;YWHAH;AKTIP;SHROOM3;AXIN2;WIPI2;ARFGAP3;ARL4D;ARL4A;PEX5;ATG4B;ATG4D;RAB1A;CCDC68;UNC93B1;RAB1B;USH1C;MESD;RAB21;RAB20;MARVELD3;RAB24;ROMO1;RAB28;RNF26;ERCC3;RAB14;ABHD17A;RAB18;VIPAS39;RAB17;VPS45
