Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,analysis
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),56/196,1.7257564051782184e-10,1.1140990278571957e-07,0,0,3.0248162559446605,67.99843047598891,USP6NL;PLEKHF2;PI4K2B;PLEKHF1;UBXN2A;MIA3;RAB22A;RAB43;LAPTM4B;GOLGA5;MYO18A;TMED7;RAB8A;TMED4;RAB2A;SRGN;TANGO2;ANK3;GAK;CTDNEP1;RAB30;TBC1D20;TLCD2;ARHGEF7;SQSTM1;OPTN;RAB1A;ATL2;TOR1AIP2;CDC42;SLC9A3R1;SPTBN1;SEC31A;ARFGEF1;SEC16B;HACE1;TOR1A;CSNK1A1;ATP8B1;SEC16A;SURF4;EIF2AK3;PLEKHA3;LYSMD3;PHETA1;VMP1;SEC23IP;GOLPH3;HOOK2;VAPA;VAPB;REEP3;CHMP2B;TRIP11;TMCC1;LAMTOR1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),34/100,5.310685986327327e-09,1.1277397888612734e-07,0,0,3.875218999416001,73.83665890200552,STX12;ITGB5;SNAP23;ZDHHC5;CLCN3;CTSS;RAB22A;RAB43;SNX3;RAC2;ITGAV;CD36;B2M;RAB8A;ATG5;ATP6V0A1;ATP6V0B;APLP2;TAP2;TAP1;ATG12;SYT7;RAB11A;TAPBP;RAB11B;VAMP8;RAB31;VAMP7;HGS;CALR;SEC22B;RAB5A;ATP6V0C;VAMP3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Macroautophagy (GO:0016236),37/104,2.6172092105361667e-10,1.478396052801617e-07,0,0,4.159314917692839,91.77005276594836,ILRUN;BECN1;TSG101;SRC;MTMR14;VPS4B;ZFYVE1;GABARAP;MAP1LC3B;MAP1LC3A;CHMP1B;LAMP2;CHMP1A;TOM1;MVB12A;SNAP29;UBXN6;ATG5;GABARAPL2;GABARAPL1;VPS37A;SNF8;VPS37B;ATG12;VAMP8;VAMP7;HGS;CHMP2B;NBR1;VPS41;CHMP4C;PLEKHM1;CHMP3;CALR;SQSTM1;STAM2;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),141/711,3.193555624091518e-10,1.60351976280773e-07,0,0,1.894233676651233,41.41688141202174,APP;PRAG1;GMFG;PDCD6;UBE2D3;TESK2;UBE2L6;PLAT;PPP1CB;LIPE;STK10;PPP4R1;TBK1;RPS6KA5;PIM1;PRKACA;LARGE1;PRKACB;PDK2;CSNK1G3;MAP2K1;CSNK2A1;FBXW11;PRKCE;PRKCD;DYRK1B;LMTK2;ATG13;ATG12;CTDNEP1;MAPKAPK2;PRKD2;TRIB1;PXK;UBA7;MTMR4;PRKCZ;MTMR6;MTM1;UGCG;PPP3R1;NUAK2;GRK5;ST3GAL4;MARK2;ATG5;LYN;CDK18;ICMT;NEK6;INSR;EIF2AK3;EIF2AK2;PTPRD;PTPRE;MSRA;BMP2;STK24;STK25;MAN2B1;MAP3K13;SPRR1A;MAP3K11;BMPR1A;GSK3B;PTPRR;GSK3A;BMPR2;DYRK2;MAST2;PTEN;PTPRJ;PTPRH;DUSP16;ING4;PPP3CA;RB1CC1;PRKG2;JAK2;JAK1;DSP;DUSP5;PPP1R12A;PARP4;CHUK;PPP2R5B;APOA1;PPP2R5A;PPP2R5D;PPP2R5C;YWHAZ;SUMF1;PPM1A;LATS2;NPC1;MMP15;CTDSP1;LCK;CTDSP2;FAM20B;SGK3;ATG4A;SGK1;HCST;SGK2;ATG4D;B4GALT5;BECN1;RNASEL;ROCK1;ROCK2;GLRX;PPM1J;THBS1;PPP2CA;MAPK8;MAPK6;PAK2;MAPK3;ARFGEF1;USP25;EGLN3;MAP3K1;CSNK1A1;WWP2;CDC42BPB;PTPN12;CDK11B;ACVR2A;HIPK2;TMEM59;COL3A1;PINK1;SNRK;TAOK3;TAOK1;STK17B;AQP11;PKN2;PKN1;PTPN3,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),27/70,9.009577170828286e-09,1.8069207548161179e-07,0,0,4.715468790340198,87.35395416395073,CD274;SLC30A10;SCAMP5;PACSIN2;RAC1;B2M;RAB11FIP3;RAB8A;SLC39A4;ATP9A;RAB11FIP4;BOK;SLC31A1;FZD7;ATG9A;CMTM6;RAB11A;SCAMP2;RAB11B;TPCN1;RAP2C;VAMP8;EHD1;RAP2B;OPTN;ARF6;VAMP3,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Membrane Raft (GO:0045121),47/169,1.265363512005938e-08,2.4041906728112826e-07,0,0,2.9049399189505936,52.82726578849406,ITGB1;APP;STX12;ASAH2;AHNAK;SRC;CBLC;FURIN;PSEN1;ATP1A1;EGFR;RAP1B;PPP2CA;SDCBP;HYAL2;CAPN2;KDR;PGK1;STOM;CD36;PRKACA;JAK2;CTSD;PAG1;CD55;S100A10;LYN;CXADR;ANXA2;MME;ERLIN1;ERLIN2;TNFRSF1A;ACE2;PLSCR1;RAP2B;MYO1C;CD8A;LCK;MFAP3;MALL;TPP1;LAMTOR1;EZR;PLPP1;SKAP1;ABCG2,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Specific Granule (GO:0042581),45/159,1.4297025243253169e-08,2.580613056407197e-07,0,0,2.9753034695171663,53.743544315083646,GHDC;STXBP2;CTSZ;SNAP23;PTPRJ;PLD1;SLC2A5;CLCN3;AGPAT2;STK10;PGRMC1;RAP1A;PLAU;ALDH3B1;NEU1;ORMDL3;TOM1;STOM;ITGAV;CD36;STX3;B2M;ATP6V1D;CTSD;GSDMD;HGSNAT;AOC1;TMEM30A;DGAT1;JUP;CMTM6;ANO6;VAMP8;BST1;ERP44;CEACAM1;RAP2B;RAB37;TOLLIP;DNAJC5;TMBIM1;CD47;LAMTOR1;FRK;DNASE1L1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),22/52,2.9145996593680344e-08,5.01033560491362e-07,0,0,5.49953131657435,95.4220833925078,MCFD2;KDELR1;GOSR2;GALNT1;CTSZ;TAP2;TAP1;TGFA;SPPL3;TAPBP;TM6SF2;NAT8;TBC1D20;MGAT1;CALR;TMED7;SEC22B;YKT6;CTSC;CD55;CNIH4;BET1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),51/180,1.529521072777506e-09,6.91190572788155e-07,0,0,2.9850713325440936,60.59190678717233,DENND1B;TINAGL1;WIPF3;CLTC;GCC2;RAB43;LAPTM4B;CHMP1B;CHMP1A;TOM1;TBC1D10B;LMTK2;AP5B1;RBSN;HEATR5A;HGS;CHMP3;SQSTM1;ARF6;VAMP3;STX12;DCTN1;VPS4B;GOSR1;VPS26A;CORO1C;CLN5;SNX3;REPS2;VPS54;SNX9;RAB6A;SNX7;RAB11FIP3;ANKRD50;RILP;YKT6;RAB11FIP4;CMTM6;PLEKHA3;SNF8;PHETA1;RAB11B;EHD1;RAB10;MYO5B;CHMP2B;TMCC1;LAMTOR1;PICALM;VPS35L,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),116/599,4.7780508551142466e-08,7.840347084982923e-07,0,0,1.8279450725464736,30.813026745401903,ACTB;MYLK;ACTG1;RASSF1;OPHN1;CDH1;BASP1;ARHGDIA;CFL1;CHP1;SYNPO;GAS2L3;TPM4;ACTN2;PRKCE;TPM2;TPM1;KRT8;MTUS1;MYO7B;ACTN4;ANK3;FRMD3;DGKQ;MAP7D1;AKAP9;SPECC1L;PKP4;NSMF;TAGLN2;EZR;CD274;FLII;SLAIN2;IQGAP2;DDX60;KALRN;CORO1C;SLC9A3R1;SDCBP;EPB41L3;TSPAN5;SPTBN1;ESRRA;VASP;JUP;DSTN;TBCB;ARPC5;VIL1;MFHAS1;MSRA;ARPC2;MYO5B;CCSER2;CLIC5;CLIC4;DYRK2;ARPC1B;MAST2;ARPC1A;HSPB1;LDB3;WASL;KRT20;ING4;EPB41L4B;TUBA1A;CASP8;CAPZB;RAC1;LRRFIP1;ACTR3;ACTR2;PPP1R12A;SHROOM3;RHOF;ACTA1;TUBB2A;CTTN;PALLD;CDC42EP2;MYH9;TAX1BP3;KIFC3;ARHGEF2;PLEC;AHNAK;ROCK1;ROCK2;DCTN1;MVP;BARX2;PPP2CA;PDLIM1;LIMA1;ABLIM1;STOM;PDLIM5;WASF2;MAPK3;CDC42BPB;KLF4;EFR3B;DNAJA1;MYO1E;PINK1;MYO1C;MYO1A;TAOK1;CAPZA1;CAPZA2;ZYX;PKN2;P4HB;MSRB1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),73/327,5.3738271497475226e-08,8.434572178516764e-07,0,0,2.1751642706247085,36.410380115672304,CLIC5;CLIC4;ARPC1B;ARPC1A;WASL;ACTB;MYLK;ACTG1;LASP1;OPHN1;POF1B;CAPZB;CDH1;PSTPIP2;CFL1;RAC2;CAPN2;RAC1;SYNPO;PLS1;ACTR3;ACTR2;GAS2L3;PPP1R12A;TPM4;ACTN2;TPM2;TPM1;MYO7B;COBL;SHROOM3;ACTN4;ACTA1;CTTN;PALLD;SPECC1L;MYH9;TAGLN2;TAX1BP3;EZR;CD274;AHNAK;FLII;ASAP1;IQGAP2;KALRN;BARX2;CORO1C;LIMA1;SLC9A3R1;ABLIM1;TSPAN5;GAS2L1;PDLIM5;MISP;WASF2;SPTBN1;MARK2;VASP;DSTN;ARPC5;EFR3B;VIL1;MSRA;MYO1E;MYO1C;ARPC2;MYO1A;MYO5B;CAPZA1;CAPZA2;ZYX;MSRB1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Multivesicular Body Assembly (GO:0036258),17/29,2.1392456070706173e-09,8.788409907592837e-07,0,0,10.61235119047619,211.852377956044,TSG101;PDCD6IP;IST1;VPS4B;VPS37A;SNF8;VPS37B;RAB11A;HGS;CHMP1B;CHMP2B;MVB12A;CHMP4C;CHMP3;UBAP1;STAM2;CHMP5,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Azurophil Granule Membrane (GO:0035577),23/58,6.114151247758491e-08,8.828834401763261e-07,0,0,4.928851540616247,81.8685926832052,CD63;B4GALT1;RAB5C;TMEM30A;CMTM6;SURF4;PSEN1;VAMP8;RAP1B;NCSTN;VAMP7;VNN1;LAMP1;VAPA;RAB37;DNAJC5;LAMP2;TOM1;STOM;LAMTOR1;SNAP29;ATP6V0C;ARL8A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),89/427,6.014246804093455e-08,8.828834401763261e-07,0,0,1.997141337070487,33.20556954288684,PI4K2B;ARF1;B4GALT1;KDELR1;PROS1;GOLIM4;ZDHHC5;ZDHHC7;GALNT10;HS2ST1;SCAMP5;RAB43;GOLGA5;CREB3L3;HYAL2;BSG;CHP1;PMEPA1;LARGE1;TMED7;SNAP29;B2M;RAB8A;RAB2A;GABARAPL2;SACM1L;CSGALNACT2;ATG9A;ARFGAP3;RHOD;COPZ1;TNFRSF1A;DNM2;TAPBP;CREB3;RAB30;TBC1D20;MALL;B3GNT3;KDELR2;SEC22B;B4GALT6;DIPK2A;OPTN;B4GALT5;NAA60;RAB1A;COPB2;COPA;COPB1;GOSR2;USO1;GOSR1;GNAI3;PDGFA;FURIN;SGMS2;GLG1;CDC42;UGCG;MGAT5;PDGFC;ST3GAL4;MGAT3;B4GALNT1;MGAT1;RAB6A;GBP2;YKT6;B4GALNT2;CD55;CYTH1;ARFGEF1;CD74;GALNT6;HACE1;SLC35A3;GALNT1;SURF4;PLEKHA3;ARCN1;IFT20;VAPA;TMEM115;TRIP11;KRAS;COPG1;PI4KB;BET1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Specific Granule Membrane (GO:0035579),30/90,6.90727859567604e-08,9.590490665534807e-07,0,0,3.7560923471569048,61.93084508246468,SNAP23;PTPRJ;SLC2A5;PLD1;AGPAT2;STK10;PGRMC1;RAP1A;PLAU;ALDH3B1;ORMDL3;TOM1;STOM;ITGAV;CD36;ATP6V1D;HGSNAT;TMEM30A;DGAT1;CMTM6;ANO6;VAMP8;BST1;CEACAM1;RAP2B;RAB37;DNAJC5;TMBIM1;CD47;LAMTOR1,Conserved Top Villous SI markers
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),70/289,2.977177773752795e-09,1.2906065649218368e-06,0,0,2.42082620794032,47.52636225303547,RB1;DAZAP2;GSK3B;CDKN1A;FAF1;UBE2D3;UBE2L6;ACTG1;LAPTM4B;MAP1LC3B;UCHL1;MAP1LC3A;CASP8;SLC22A18;ELOB;PRKACA;PRKACB;JAK1;GABARAPL2;GABARAPL1;TPI1;DTX3L;PARP9;YWHAZ;TUBB2A;HGS;TRIB3;TMBIM6;TRIB1;SLC25A5;ATP6V0C;SQSTM1;BECN1;TSG101;CUL3;DERL1;CUL1;UBE2J2;HIF1A;GABARAP;EGFR;FOXO1;RTN4;UBE2J1;BAG4;UBB;ERBB3;POLR2A;PCBP2;SNX9;RIPK1;USP25;JUN;STAT1;STAT2;NEK6;UBE2G1;ISG15;ERLIN2;SMAD6;SMAD7;NFKBIA;DNAJA1;MFHAS1;ITCH;PINK1;MDM2;CTNNB1;CALR;LTBR,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),94/434,3.492919315345239e-09,1.3153751988370945e-06,0,0,2.101297996121525,40.91758400350613,RET;ITGB1;CLIC4;CITED2;TRADD;TNC;PTEN;MIA3;PTPRJ;CIB1;CX3CL1;MYLK;CXCL16;ACTG1;PPP3CA;CDH1;PLAU;FAM110C;TMSB4X;DAG1;KDR;RAC1;TMSB10;APLP2;F2R;TPM1;ACTN4;RHOC;RHOD;RHOA;RHOB;RAP2C;CLDN4;CEACAM1;TMIGD1;RAP2B;DAAM2;NUMB;DPEP1;ITGA6;SGK3;EPHA1;SGK1;HBEGF;EPHA2;CSF1R;GRB7;GRN;SEMA7A;CD151;ROCK1;ROCK2;SRC;SEMA3B;PDGFA;NEDD9;PRKX;FOXO3;THBS1;EGFR;CORO1C;CDC42;FAM83H;SDCBP;PARD6B;PDCD10;CCL5;MGAT5;SAP30L;PDGFC;PLXNA2;MGAT3;SUDS3;SASH1;SEMA4A;CD74;ACE;HACE1;SEMA4B;INSR;STAT3;OSGIN1;PODN;VEGFA;SMAD7;VIL1;BMP2;MYO1C;STK24;SST;PLXNB2;F2RL1;AMOTL2;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),34/99,3.951459690098879e-09,1.3735881799659105e-06,0,0,3.935061769066052,76.14022156783324,BCAR3;GRB7;GSK3B;GSK3A;INSIG2;SYAP1;IRS2;ZDHHC7;PIK3R2;PIK3C2A;FOXO1;PCK1;PDK2;RAB8A;GOT1;PKLR;INSR;DENND4C;IGF2;GAB1;SLC39A14;RAB10;KAT2B;CEACAM1;RAB31;PKM;TRIB3;GRB2;PPARG;LPIN2;SLC25A33;BCAR1;LPIN3;SLC27A4,Conserved Top Villous SI markers
GO_Biological_Process_2023,Multivesicular Body Organization (GO:0036257),17/30,4.390423827067014e-09,1.4171660910368454e-06,0,0,9.795460491889065,188.502275125443,TSG101;PDCD6IP;IST1;VPS4B;VPS37A;SNF8;VPS37B;RAB11A;HGS;CHMP1B;CHMP2B;MVB12A;CHMP4C;CHMP3;UBAP1;STAM2;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),35/105,5.749734237390552e-09,1.7322032679178602e-06,0,0,3.761996572407884,71.38054507137693,PLEKHF2;BECN1;PXK;GRN;TSG101;PLEKHF1;LRP1;MGRN1;GCC2;TRAK1;MTM1;LAMP1;CHMP1B;CHMP1A;VPS54;RILP;HGSNAT;DTX3L;SLC30A2;NCOA4;RBSN;IGF2R;RHOB;GAK;PINK1;VAMP7;HOOK2;NPC1;HGS;CHMP2B;VPS41;CHMP4C;PLEKHM1;CHMP3;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Golgi Organization (GO:0007030),40/130,6.7252071214659834e-09,1.8994506863690485e-06,0,0,3.347359381708888,62.98861085037401,USP6NL;PI4K2B;RAB1A;UBXN2A;ATL2;GCC2;RAB43;CDC42;VCPIP1;GOLGA5;PDCD10;MYO18A;TMED7;RAB8A;TMED4;RAB2A;PLK3;SEC16B;HACE1;ATP8B1;CSNK1A1;TANGO2;SEC16A;YIPF4;SURF4;YIPF5;LYSMD3;YWHAZ;GAK;VMP1;RAB30;GOLPH3;SEC23IP;TBC1D20;STK25;TRIP11;ARHGEF7;SEC22B;OPTN;BET1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),66/272,7.740387331802968e-09,1.967095482707382e-06,0,0,2.424128089575016,45.274989702315054,RET;ITGB1;DOCK5;BMPR2;TRADD;MIA3;CIB1;MYLK;CXCL16;PPP3CA;PLAU;FAM110C;KDR;SEMA6A;PRKCE;F2R;GAB1;ACTN4;RHOC;RHOD;CLDN4;DAAM2;NUMB;RAPGEF2;NSMF;ITGA6;ARHGEF2;EPHA1;PFN1;ARHGEF7;EPHA2;HBEGF;GRB7;CSF1R;GRN;SEMA7A;CD151;ROCK2;SRC;SEMA3B;PDGFA;NEDD9;HIF1A;THBS1;EGFR;RTN4;FAM83H;CDC42;SDCBP;PDCD10;MGAT5;CCL5;PDGFC;S100A11;SEMA4A;SMURF2;INSR;SEMA4B;STAT3;RAB11A;VEGFA;VIL1;BMP2;MYO1C;F2RL1;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Endosome Organization (GO:0007032),23/53,7.83529955493093e-09,1.967095482707382e-06,0,0,5.7519607843137255,107.35820099876806,PLEKHF2;ATP6V1A;PI4K2B;ATP6V0B;PLEKHF1;RNASEK;PLEKHA3;CLCN3;PHETA1;RAB22A;CORO1C;SNX3;LAPTM4B;HOOK2;CHMP2B;ATP6V1H;LAMTOR1;TMCC1;ATP6V0C;SQSTM1;ATP6V1D;RILP;ATP6V0A1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Phosphorylation (GO:0016310),92/429,8.561105956773105e-09,2.036191464139877e-06,0,0,2.0734346431675807,38.51619751767177,APP;GSK3B;GSK3A;DGKD;BMPR2;PANK3;DYRK2;PRAG1;GMFG;DGKA;MAST2;TESK2;LIMD1;HK1;LIPE;STK10;PPP4R1;TBK1;RPS6KA5;RB1CC1;PIM1;PRKG2;PRKACA;JAK2;PRKACB;PDK2;JAK1;MAP2K1;CSNK2A1;CHUK;PRKCE;PRKCD;DYRK1B;LMTK2;ATG13;YWHAZ;LATS2;LCK;DGKQ;MAPKAPK2;FAM20B;PRKD2;SGK3;TRIB1;SGK1;HCST;SGK2;BECN1;RNASEL;PXK;ROCK1;ROCK2;MAPKAP1;PRKCZ;GK5;MAPK8;NUAK2;GRK5;PGK1;MAPK6;PAK2;NADK;MARK2;MAPK3;LYN;CDK18;MAP3K1;CSNK1A1;NEK6;INSR;STAT3;EIF2AK3;EIF2AK2;CDC42BPB;CDK11B;ACVR2A;HIPK2;PINK1;SNRK;BMP2;TAOK3;STK24;STK25;TOLLIP;TAOK1;STK17B;PI4KA;PKN2;PKN1;MAP3K13;MAP3K11;BMPR1A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),107/525,1.0040832683398469e-08,2.2682270966431006e-06,0,0,1.9479215581756415,35.87410344584471,APP;WWC1;IFI35;NR3C2;TBK1;LGALS1;TFG;FAM110C;KDR;TRIM25;UNC5B;F2R;WNT5A;SHISA5;DOK4;DDIT3;RRAGD;PRKD2;PDGFA;NTS;RTN4;SLC9A3R1;TSPAN6;UBD;PDGFC;DHX36;MIER1;PMAIP1;RIPK1;LYN;FIS1;NDFIP2;SMAD4;NDFIP1;NEK6;INSR;IGF2;EIF2AK2;MFHAS1;BMP2;REL;TAB3;TAB2;TMEM9B;GSDME;BMPR1A;RET;BCAR3;ITGB1;DDR1;ECM1;BMPR2;PLEKHF1;DDX3X;RNF13;TRADD;PTPRJ;LITAF;CX3CL1;CASP8;TRIM5;ITGAV;TNFAIP8L3;JAK2;BOK;TMED4;CHUK;VWF;RHOC;RHOA;TNFRSF1A;PPM1A;LCK;PELI1;RAPGEF2;PPARG;HCST;TMEM106A;HBEGF;BIRC3;TRIM56;BECN1;NFAT5;ROCK1;LRRC19;ROCK2;SRC;THBS1;EGFR;ERBB3;CCL5;CCL4;FNIP1;SASH1;BCAP31;CD74;VEGFA;SOD1;PINK1;GOLPH3;MYO1C;P2RX4;VAPA;TCIM;F2RL1;LAMTOR1;LTBR,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Localization (GO:0008104),79/351,1.0540555217859065e-08,2.2682270966431006e-06,0,0,2.201645581813511,40.43990446497251,RTP4;ARF4;ARF1;CCDC120;PDCD6;CLTC;ACTB;RAB22A;RAB43;TNS4;TMED7;ABCD1;ARL5A;TMED4;YWHAH;ARL14;IST1;ATG9A;WNT5A;SHROOM3;ANK3;FAM91A1;ARFGAP3;ATG13;COPZ1;ARL4D;RAB31;CTTN;HEATR5A;HGS;RRAGD;SCG5;MAPRE3;ARHGEF2;SLU7;SQSTM1;ARF5;ARF6;ATG4D;STX12;COPB2;RAB1A;COPA;RAB5B;RAB5C;SAR1B;CCDC68;STXBP2;USO1;USH1C;VPS26A;EGFR;RAB21;RAB24;MGAT3;SNX9;STX3;RAB6A;SEC31A;CTSA;CD74;USP9X;ATP8B1;ERBIN;ASPSCR1;ARCN1;EHD1;TM9SF2;OCLN;SEC23IP;HOOK2;ERCC3;ABHD17A;ID1;CTNNB1;RAB3GAP2;ANKS4B;LAMTOR1;RAB5A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Vesicle Coat (GO:0030120),17/37,2.569382917232783e-07,3.4353601226704983e-06,0,0,6.3645195578231295,96.57795581950224,COPB2;COPA;SEC23A;SEC24A;SAR1B;COPB1;PDCD6;CLTA;CIDEB;COPZ1;EPN1;NECAP1;COPG1;TMED7;DIPK2A;SEC24D;SEC31A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Apical Junction Complex (GO:0043296),32/106,3.426259554604777e-07,4.417427497186873e-06,0,0,3.248701846904671,48.36221098419652,PATJ;IGSF5;F11R;ACTG1;PARD6B;POF1B;CDH1;EPCAM;CYTH1;AOC1;CXADR;JUP;SHROOM3;ANK3;CGN;OCEL1;RHOA;RAP2C;CLDN4;OCLN;RAP2B;CLDN15;VAPA;CLDN7;RAPGEF2;AMOTL2;PKN2;KIFC3;NECTIN3;NECTIN2;CRB3;TJP2,Conserved Top Villous SI markers
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),104/511,1.7449527168809635e-08,5.042913351785984e-06,0,0,1.9431429020832995,34.71221402891167,ATF2;ERRFI1;NR3C1;ACTB;PPP1CB;ZFP36;PRKACA;IFNAR2;MAP2K3;PRKCD;ACSL3;ATG13;TOM1L2;MAPKAPK2;PRKD2;TRIB3;UTRN;EPHA1;EZR;TRIB1;SQSTM1;SKAP1;GRB7;MAPKAP1;GATA6;GSKIP;FOXO3;ADIPOR1;HIF1A;ZBTB4;FAM83H;FAM83G;GRK5;PDCD10;SFN;FAM83B;ACE;NEK6;CALM3;GRB2;MAP3K13;CALM1;MAP3K11;BCL2L1;ITGB1;DAZAP2;GSK3B;CDKN1A;PTPRR;GSK3A;BMPR2;RNF13;PRKCSH;FAF1;CLTC;HSPB1;PTPRJ;CD3E;DUSP16;AP2A2;TRIM5;RB1CC1;DACT2;PRKG2;ITGAV;RAC1;JAK2;DSP;PPP1R12A;DUSP1;YWHAZ;ACTA2;KAT2B;CEACAM1;LCK;MAPRE3;ARHGEF7;CACUL1;PPP1R15A;BECN1;DCTN1;MVP;NEDD9;XIAP;RELB;CDC42;MAPK8;CAMK2N1;CEACAM20;PDLIM5;PAK2;SASH1;MAP3K2;MAP3K1;GCH1;STAT3;MAD2L2;PINK1;TNIP1;MFAP3;NBR1;PKN1;BCAR1;TJP2,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Early Endosome (GO:0005769),67/307,4.51339550359473e-07,5.618399230336889e-06,0,0,2.1090301911381406,30.815136921801283,PLEKHF2;APP;PI4K2B;PLEKHF1;WIPF3;RAB22A;LAPTM4B;CHMP1A;KDR;TOM1;PMEPA1;B2M;UBXN6;BOK;MAP2K1;MAP2K2;MME;DTX3L;F2R;LMTK2;APOA1;APOA4;SLC39A14;VAMP8;RAB31;HGS;CD274;PXK;RAB5B;RAB5C;TSG101;LRP1;MGRN1;VPS26A;SLC5A1;MTMR4;SLC30A10;TRAK1;CLCN3;EGFR;SNX3;RAB21;RAP1A;TMEM127;APOE;APOB;SNX7;ATP9A;MAPK3;RABGAP1L;OSBPL6;TMEM30A;SLC31A1;CMTM6;APOC3;PLEKHA3;PHETA1;SNX20;IGF2R;TPCN1;EHD1;ITCH;CLCN5;APOC2;F2RL1;RAB5A;PICALM,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Autophagosome (GO:0005776),27/83,5.366987293002096e-07,6.458274709245855e-06,0,0,3.618130108576308,52.23794353740201,BECN1;TEX264;ZFYVE1;GABARAP;MAP1LC3B;MAP1LC3A;CHMP1B;CHMP1A;LAMP2;RAB24;PIP4K2C;SNAP29;ATG5;SH3GLB1;GABARAPL2;GABARAPL1;ATG9A;NCOA4;VMP1;CHMP2B;NBR1;CHMP4C;PLEKHM1;CHMP3;ULK2;SQSTM1;CHMP5,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),68/316,6.396321727656791e-07,7.448619818335812e-06,0,0,2.071406541335464,29.54317180718619,LGALS3BP;APP;CDA;GHDC;ECM1;DDX3X;GMFG;HEXB;PROS1;CTSZ;GDI2;CTSW;PNP;TMSB4X;NAPRT;PGM2;FAM3C;B2M;CTSD;SLC18A1;CTSC;SRGN;ACTR2;ANXA2;APAF1;VWF;ACTN2;IST1;PRKCD;APOA1;NRG1;ACTN4;GTPBP2;TUBB2A;PKM;SELENOP;CAT;SERPING1;NHLRC2;DNASE1L1;GRN;CAB39;ROCK1;TEX264;PSMD13;MVP;PDGFA;GNS;THBS1;SDCBP;CYB5R3;NEU1;S100A11;CTSA;GSDMD;AOC1;JUP;FUCA1;IDH1;FUCA2;IGF2;ARPC5;VEGFA;GALNS;ERP44;TOLLIP;MAN2B1;FRK,Conserved Top Villous SI markers
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),64/271,3.9112505080884736e-08,8.477635476281767e-06,0,0,2.337149863246251,39.86435293959108,RB1;DAZAP2;GSK3B;CDKN1A;FAF1;UBE2D3;UBE2L6;ACTG1;LAPTM4B;MAP1LC3B;UCHL1;MAP1LC3A;CASP8;SLC22A18;ELOB;PRKACA;PRKACB;JAK1;GABARAPL2;GABARAPL1;TPI1;YWHAZ;TUBB2A;TRIB3;TMBIM6;TRIB1;SLC25A5;ATP6V0C;SQSTM1;BECN1;TSG101;CUL3;DERL1;CUL1;UBE2J2;HIF1A;GABARAP;EGFR;FOXO1;RTN4;UBE2J1;BAG4;UBB;ERBB3;POLR2A;PCBP2;SNX9;RIPK1;USP25;JUN;NEK6;UBE2G1;ISG15;ERLIN2;SMAD6;SMAD7;NFKBIA;DNAJA1;MFHAS1;PINK1;MDM2;CTNNB1;CALR;LTBR,Conserved Top Villous SI markers
